epoch 445: steps 2000, actor loss -0.0723114, critic loss 0.00571815
epoch 446: steps 2000, actor loss -0.0775616, critic loss 0.00548289
epoch 447: steps 2000, actor loss -0.0771263, critic loss 0.00557936
epoch 448: steps 1957, actor loss -0.0556263, critic loss 0.0402384
epoch 449: steps 2000, actor loss -0.0835613, critic loss 0.00587832
epoch 450: steps 2000, actor loss -0.0880608, critic loss 0.00595454
epoch 451: steps 2000, actor loss -0.0829822, critic loss 0.00521149
epoch 452: steps 2000, actor loss -0.102312, critic loss 0.00841837
epoch 453: steps 2000, actor loss -0.05315, critic loss 0.00266165
epoch 454: steps 2000, actor loss -0.0484449, critic loss 0.00330353
epoch 455: steps 1931, actor loss -0.0356409, critic loss 0.0977378
epoch 456: steps 2000, actor loss -0.0860482, critic loss 0.00607076
epoch 457: steps 2000, actor loss -0.0947374, critic loss 0.00711813
epoch 458: steps 2000, actor loss -0.0779143, critic loss 0.00621207
epoch 459: steps 2000, actor loss -0.0713482, critic loss 0.00584958
epoch 460: steps 2000, actor loss -0.0843039, critic loss 0.00683771
epoch 461: steps 2000, actor loss -0.0717789, critic loss 0.00545494
epoch 462: steps 2000, actor loss -0.0743893, critic loss 0.00565137
epoch 463: steps 2000, actor loss -0.0902938, critic loss 0.00836037
epoch 464: steps 2000, actor loss -0.0387481, critic loss 0.00347436
epoch 465: steps 2000, actor loss -0.0377143, critic loss 0.00376588
epoch 466: steps 2000, actor loss -0.0660716, critic loss 0.0062554
epoch 467: steps 2000, actor loss -0.0132303, critic loss 0.00288758
epoch 468: steps 2000, actor loss -0.0761917, critic loss 0.00525193
epoch 469: steps 2000, actor loss -0.00999239, critic loss 0.00317329
epoch 470: steps 2000, actor loss -0.0321665, critic loss 0.00359059
epoch 471: steps 2000, actor loss -0.0574983, critic loss 0.00579257
epoch 472: steps 2000, actor loss -0.03829, critic loss 0.00427039
epoch 473: steps 2000, actor loss -0.0676734, critic loss 0.00645074
epoch 474: steps 2000, actor loss -0.0683551, critic loss 0.00606974
epoch 475: steps 2000, actor loss -0.0193365, critic loss 0.00231288
epoch 476: steps 1928, actor loss -0.0253294, critic loss 0.0900265
epoch 477: steps 2000, actor loss -0.0389651, critic loss 0.00347264
epoch 478: steps 2000, actor loss -0.0615841, critic loss 0.00444029
epoch 479: steps 2000, actor loss -0.0217187, critic loss 0.0050747
epoch 480: steps 2000, actor loss -0.0381289, critic loss 0.00353284
epoch 481: steps 2000, actor loss -0.0407797, critic loss 0.00373044
epoch 482: steps 2000, actor loss -0.0287406, critic loss 0.00371009
epoch 483: steps 2000, actor loss -0.021124, critic loss 0.00318086
epoch 484: steps 2000, actor loss -0.0326293, critic loss 0.0030812
epoch 485: steps 2000, actor loss -0.053627, critic loss 0.00473248
epoch 486: steps 2000, actor loss -0.00613814, critic loss 0.00206705
epoch 487: steps 2000, actor loss -0.00754307, critic loss 0.00309677
epoch 488: steps 2000, actor loss -0.0289453, critic loss 0.00309849
epoch 489: steps 2000, actor loss -0.0165907, critic loss 0.00222847
epoch 490: steps 2000, actor loss -0.0237364, critic loss 0.00319809
epoch 491: steps 2000, actor loss -0.0595189, critic loss 0.00589494
epoch 492: steps 2000, actor loss -0.00748251, critic loss 0.00213413
epoch 493: steps 2000, actor loss -0.0167378, critic loss 0.00317425
epoch 494: steps 2000, actor loss -0.0319354, critic loss 0.00292261
epoch 495: steps 2000, actor loss -0.00123741, critic loss 0.00422659
epoch 496: steps 2000, actor loss 0.0295104, critic loss 0.00314653
epoch 497: steps 2000, actor loss -0.0114446, critic loss 0.00325221
epoch 498: steps 2000, actor loss -0.0184211, critic loss 0.00318094
epoch 499: steps 2000, actor loss -0.0164959, critic loss 0.0035902
epoch 500: steps 2000, actor loss -0.0337285, critic loss 0.00331249
Train done.Test begin.
Test point: 398
