epoch 440: steps 2000, actor loss 0.0245193, critic loss 0.00778578
epoch 441: steps 2000, actor loss 0.00853552, critic loss 0.00370724
epoch 442: steps 2000, actor loss 0.0102481, critic loss 0.00286253
epoch 443: steps 2000, actor loss 0.0159957, critic loss 0.00557814
epoch 444: steps 2000, actor loss 0.00704611, critic loss 0.00268198
epoch 445: steps 2000, actor loss 0.000301258, critic loss 0.00194382
epoch 446: steps 2000, actor loss -0.0096935, critic loss 0.00116554
epoch 447: steps 2000, actor loss 0.00179484, critic loss 0.00203552
epoch 448: steps 2000, actor loss 0.02124, critic loss 0.00678292
epoch 449: steps 2000, actor loss 0.0126427, critic loss 0.00360653
epoch 450: steps 1994, actor loss 0.00990626, critic loss 0.00767917
epoch 451: steps 2000, actor loss -0.00647187, critic loss 0.00174625
epoch 452: steps 2000, actor loss -0.00223303, critic loss 0.00392883
epoch 453: steps 2000, actor loss -0.00557523, critic loss 0.00171475
epoch 454: steps 2000, actor loss -0.00926052, critic loss 0.00245095
epoch 455: steps 2000, actor loss -0.00287245, critic loss 0.00319895
epoch 456: steps 2000, actor loss -0.0102056, critic loss 0.00222489
epoch 457: steps 2000, actor loss -0.00868382, critic loss 0.00245526
epoch 458: steps 2000, actor loss 0.00480661, critic loss 0.00406696
epoch 459: steps 1997, actor loss -0.00590726, critic loss 0.0890926
epoch 460: steps 2000, actor loss -0.0133271, critic loss 0.00192193
epoch 461: steps 2000, actor loss -0.0122832, critic loss 0.00175245
epoch 462: steps 2000, actor loss -0.0140694, critic loss 0.00153833
epoch 463: steps 2000, actor loss -0.00533544, critic loss 0.00188375
epoch 464: steps 2000, actor loss -0.0099721, critic loss 0.00151234
epoch 465: steps 2000, actor loss -0.0057546, critic loss 0.00230927
epoch 466: steps 2000, actor loss 0.000356315, critic loss 0.00386454
epoch 467: steps 2000, actor loss -0.00599455, critic loss 0.00194551
epoch 468: steps 2000, actor loss 0.00172263, critic loss 0.00389766
epoch 469: steps 2000, actor loss -0.00579048, critic loss 0.00190046
epoch 470: steps 2000, actor loss 0.00256079, critic loss 0.00242555
epoch 471: steps 2000, actor loss -0.00499091, critic loss 0.00194132
epoch 472: steps 2000, actor loss 0.00524239, critic loss 0.00384927
epoch 473: steps 1849, actor loss -0.00679313, critic loss 0.0911653
epoch 474: steps 2000, actor loss 0.00914781, critic loss 0.00357243
epoch 475: steps 1826, actor loss -0.000726553, critic loss 0.0990944
epoch 476: steps 2000, actor loss 0.00466005, critic loss 0.00370083
epoch 477: steps 2000, actor loss -0.0017332, critic loss 0.00140448
epoch 478: steps 2000, actor loss 0.00513483, critic loss 0.00252972
epoch 479: steps 1936, actor loss 0.00408347, critic loss 0.059493
epoch 480: steps 1976, actor loss -0.00974205, critic loss 0.0958358
epoch 481: steps 2000, actor loss 0.0119894, critic loss 0.00425552
epoch 482: steps 2000, actor loss 0.00845849, critic loss 0.00240215
epoch 483: steps 2000, actor loss 0.00971651, critic loss 0.00223027
epoch 484: steps 2000, actor loss 0.0116389, critic loss 0.00242556
epoch 485: steps 1973, actor loss 0.0133271, critic loss 0.0919357
epoch 486: steps 2000, actor loss 0.0111433, critic loss 0.00234776
epoch 487: steps 2000, actor loss 0.0136034, critic loss 0.00231866
epoch 488: steps 2000, actor loss 0.0239703, critic loss 0.00446385
epoch 489: steps 2000, actor loss 0.0162111, critic loss 0.00252361
epoch 490: steps 2000, actor loss 0.0143492, critic loss 0.00195656
epoch 491: steps 2000, actor loss 0.0177416, critic loss 0.0025559
epoch 492: steps 2000, actor loss 0.0168047, critic loss 0.00208438
epoch 493: steps 2000, actor loss 0.0159709, critic loss 0.00249457
epoch 494: steps 2000, actor loss 0.0212503, critic loss 0.00301346
epoch 495: steps 1931, actor loss 0.0133891, critic loss 0.0728849
epoch 496: steps 2000, actor loss 0.0128641, critic loss 0.00171323
epoch 497: steps 2000, actor loss 0.0160081, critic loss 0.00250501
epoch 498: steps 1920, actor loss 0.0168528, critic loss 0.076827
epoch 499: steps 2000, actor loss 0.0191724, critic loss 0.0028494
epoch 500: steps 2000, actor loss 0.0108759, critic loss 0.00140722
Train done.Test begin.
Test point: 566
